name,mass,year,reclat,reclong
Queen Alexandra Range 99199,30.2,1999,-84.000000,168.000000
Queen Alexandra Range 99200,1.1,1999,-84.000000,168.000000
Queen Alexandra Range 99201,1.1,1999,-84.000000,168.000000
Queen Alexandra Range 99202,1.89,1999,-84.000000,168.000000
Queen Alexandra Range 99203,2,1999,-84.000000,168.000000
Queen Alexandra Range 99204,26.7,1999,-84.000000,168.000000
Queen Alexandra Range 99205,1.15,1999,-84.000000,168.000000
Queen Alexandra Range 99206,1.69,1999,-84.000000,168.000000
Queen Alexandra Range 99207,1.69,1999,-84.000000,168.000000
Queen Alexandra Range 99208,3.8,1999,-84.000000,168.000000
Queen Alexandra Range 99209,1.22,1999,-84.000000,168.000000
Queen Alexandra Range 99210,8.6,1999,-84.000000,168.000000
Queen Alexandra Range 99211,8.6,1999,-84.000000,168.000000
Queen Alexandra Range 99212,8.699999999999999,1999,-84.000000,168.000000
Queen Alexandra Range 99213,1.16,1999,-84.000000,168.000000
Queen Alexandra Range 99214,1.18,1999,-84.000000,168.000000
Queen Alexandra Range 99215,1.18,1999,-84.000000,168.000000
Queen Alexandra Range 99216,1.93,1999,-84.000000,168.000000
Queen Alexandra Range 99217,3.4,1999,-84.000000,168.000000
Queen Alexandra Range 99218,3.4,1999,-84.000000,168.000000
Queen Alexandra Range 99219,0.26,1999,-84.000000,168.000000
Queen Alexandra Range 99220,16.100000000000001,1999,-84.000000,168.000000
Queen Alexandra Range 99221,8.9,1999,-84.000000,168.000000
Queen Alexandra Range 99222,9.6,1999,-84.000000,168.000000
Queen Alexandra Range 99223,9.6,1999,-84.000000,168.000000
Queen Alexandra Range 99224,2.2,1999,-84.000000,168.000000
Queen Alexandra Range 99225,2.2,1999,-84.000000,168.000000
Queen Alexandra Range 99226,0.34,1999,-84.000000,168.000000
Queen Alexandra Range 99227,0.62,1999,-84.000000,168.000000
Queen Alexandra Range 99228,0.48,1999,-84.000000,168.000000
Queen Alexandra Range 99229,0.48,1999,-84.000000,168.000000
Queen Alexandra Range 99230,8.1,1999,-84.000000,168.000000
Queen Alexandra Range 99231,1.5,1999,-84.000000,168.000000
Queen Alexandra Range 99232,1.5,1999,-84.000000,168.000000
Queen Alexandra Range 99233,1.5,1999,-84.000000,168.000000
Queen Alexandra Range 99234,2.4,1999,-84.000000,168.000000
Queen Alexandra Range 99235,6.1,1999,-84.000000,168.000000
Queen Alexandra Range 99236,6.1,1999,-84.000000,168.000000
Queen Alexandra Range 99237,2.3,1999,-84.000000,168.000000
Queen Alexandra Range 99238,2.4,1999,-84.000000,168.000000
Queen Alexandra Range 99239,18.399999999999999,1999,-84.000000,168.000000
Queen Alexandra Range 99240,13,1999,-84.000000,168.000000
Queen Alexandra Range 99241,3.2,1999,-84.000000,168.000000
Queen Alexandra Range 99242,1.54,1999,-84.000000,168.000000
Queen Alexandra Range 99243,6.8,1999,-84.000000,168.000000
Queen Alexandra Range 99244,21.2,1999,-84.000000,168.000000
Queen Alexandra Range 99245,32.6,1999,-84.000000,168.000000
Queen Alexandra Range 99246,36,1999,-84.000000,168.000000
Queen Alexandra Range 99247,42,1999,-84.000000,168.000000
Queen Alexandra Range 99248,14.4,1999,-84.000000,168.000000
Queen Alexandra Range 99249,1.77,1999,-84.000000,168.000000
Queen Alexandra Range 99250,6.2,1999,-84.000000,168.000000
Queen Alexandra Range 99251,17.5,1999,-84.000000,168.000000
Queen Alexandra Range 99252,17.5,1999,-84.000000,168.000000
Queen Alexandra Range 99253,0.35,1999,-84.000000,168.000000
Queen Alexandra Range 99254,0.28,1999,-84.000000,168.000000
Queen Alexandra Range 99255,0.33,1999,-84.000000,168.000000
Queen Alexandra Range 99256,1.04,1999,-84.000000,168.000000
Queen Alexandra Range 99257,4.1,1999,-84.000000,168.000000
Queen Alexandra Range 99258,1.56,1999,-84.000000,168.000000
Queen Alexandra Range 99259,1.19,1999,-84.000000,168.000000
Queen Alexandra Range 99260,4.6,1999,-84.000000,168.000000
Queen Alexandra Range 99331,7,1999,-84.000000,168.000000
Queen Alexandra Range 99261,2.8,1999,-84.000000,168.000000
Queen Alexandra Range 99262,4.1,1999,-84.000000,168.000000
Queen Alexandra Range 99263,3.8,1999,-84.000000,168.000000
Queen Alexandra Range 99264,10.9,1999,-84.000000,168.000000
Queen Alexandra Range 99265,7,1999,-84.000000,168.000000
Queen Alexandra Range 99266,0.74,1999,-84.000000,168.000000
Queen Alexandra Range 99267,4.6,1999,-84.000000,168.000000
Queen Alexandra Range 99268,1.44,1999,-84.000000,168.000000
Queen Alexandra Range 99269,1.64,1999,-84.000000,168.000000
Queen Alexandra Range 99270,1.52,1999,-84.000000,168.000000
Queen Alexandra Range 99271,1.79,1999,-84.000000,168.000000
Queen Alexandra Range 99272,2.7,1999,-84.000000,168.000000
Queen Alexandra Range 99273,5.6,1999,-84.000000,168.000000
Queen Alexandra Range 99274,1.69,1999,-84.000000,168.000000
Queen Alexandra Range 99275,9.800000000000001,1999,-84.000000,168.000000
Queen Alexandra Range 99276,6.4,1999,-84.000000,168.000000
Queen Alexandra Range 99277,1.85,1999,-84.000000,168.000000
Queen Alexandra Range 99278,7.9,1999,-84.000000,168.000000
Queen Alexandra Range 99279,7.1,1999,-84.000000,168.000000
Queen Alexandra Range 99280,7.1,1999,-84.000000,168.000000
Queen Alexandra Range 99281,1.48,1999,-84.000000,168.000000
Queen Alexandra Range 99282,18.5,1999,-84.000000,168.000000
Queen Alexandra Range 99283,2.2,1999,-84.000000,168.000000
Queen Alexandra Range 99284,2.8,1999,-84.000000,168.000000
Queen Alexandra Range 99285,11.5,1999,-84.000000,168.000000
Queen Alexandra Range 99286,1.86,1999,-84.000000,168.000000
Queen Alexandra Range 99287,9.300000000000001,1999,-84.000000,168.000000
Queen Alexandra Range 99288,3,1999,-84.000000,168.000000
Queen Alexandra Range 99290,2.9,1999,-84.000000,168.000000
Queen Alexandra Range 99291,5.2,1999,-84.000000,168.000000
Queen Alexandra Range 99292,3.8,1999,-84.000000,168.000000
Queen Alexandra Range 99293,1.76,1999,-84.000000,168.000000
Queen Alexandra Range 99294,1.76,1999,-84.000000,168.000000
Queen Alexandra Range 99295,0.34,1999,-84.000000,168.000000
Queen Alexandra Range 99296,2.7,1999,-84.000000,168.000000
Queen Alexandra Range 99297,1.96,1999,-84.000000,168.000000
Queen Alexandra Range 99298,1.96,1999,-84.000000,168.000000
Queen Alexandra Range 99299,1.76,1999,-84.000000,168.000000
Queen Alexandra Range 99300,1.76,1999,-84.000000,168.000000
Queen Alexandra Range 99301,10,1999,-84.000000,168.000000
Queen Alexandra Range 99302,10,1999,-84.000000,168.000000
Queen Alexandra Range 99303,3.7,1999,-84.000000,168.000000
Queen Alexandra Range 99304,3.7,1999,-84.000000,168.000000
Queen Alexandra Range 99305,17.399999999999999,1999,-84.000000,168.000000
Queen Alexandra Range 99306,1.81,1999,-84.000000,168.000000
Queen Alexandra Range 99307,13.8,1999,-84.000000,168.000000
Queen Alexandra Range 99308,7.5,1999,-84.000000,168.000000
Queen Alexandra Range 99309,1.75,1999,-84.000000,168.000000
Queen Alexandra Range 99310,25.3,1999,-84.000000,168.000000
Queen Alexandra Range 99311,98.3,1999,-84.000000,168.000000
Queen Alexandra Range 99312,101.7,1999,-84.000000,168.000000
Queen Alexandra Range 99313,103.9,1999,-84.000000,168.000000
Queen Alexandra Range 99314,101.2,1999,-84.000000,168.000000
Queen Alexandra Range 99315,142.30000000000001,1999,-84.000000,168.000000
Queen Alexandra Range 99316,104,1999,-84.000000,168.000000
Queen Alexandra Range 99317,145,1999,-84.000000,168.000000
Queen Alexandra Range 99318,90,1999,-84.000000,168.000000
Queen Alexandra Range 99319,77.900000000000006,1999,-84.000000,168.000000
Queen Alexandra Range 99320,17.8,1999,-84.000000,168.000000
Queen Alexandra Range 99321,23.7,1999,-84.000000,168.000000
Queen Alexandra Range 99322,35.700000000000003,1999,-84.000000,168.000000
Queen Alexandra Range 99323,47.5,1999,-84.000000,168.000000
Queen Alexandra Range 99324,16.3,1999,-84.000000,168.000000
Queen Alexandra Range 99325,52.4,1999,-84.000000,168.000000
Queen Alexandra Range 99326,21.6,1999,-84.000000,168.000000
Queen Alexandra Range 99327,29.7,1999,-84.000000,168.000000
Queen Alexandra Range 99328,25.7,1999,-84.000000,168.000000
Queen Alexandra Range 99329,19.600000000000001,1999,-84.000000,168.000000
Queen Alexandra Range 99330,11.7,1999,-84.000000,168.000000
Queen Alexandra Range 99332,8.699999999999999,1999,-84.000000,168.000000
Queen Alexandra Range 99333,6.2,1999,-84.000000,168.000000
Queen Alexandra Range 99334,1.45,1999,-84.000000,168.000000
Queen Alexandra Range 99335,1.12,1999,-84.000000,168.000000
Queen Alexandra Range 99336,6.7,1999,-84.000000,168.000000
Queen Alexandra Range 99337,1.78,1999,-84.000000,168.000000
Queen Alexandra Range 99338,1.4,1999,-84.000000,168.000000
Queen Alexandra Range 99339,17.100000000000001,1999,-84.000000,168.000000
Queen Alexandra Range 99340,2.1,1999,-84.000000,168.000000
Queen Alexandra Range 99341,3.6,1999,-84.000000,168.000000
Queen Alexandra Range 99342,1.7,1999,-84.000000,168.000000
Queen Alexandra Range 99343,2.7,1999,-84.000000,168.000000
Queen Alexandra Range 99344,1.4,1999,-84.000000,168.000000
Queen Alexandra Range 99345,9.5,1999,-84.000000,168.000000
Queen Alexandra Range 99347,5.9,1999,-84.000000,168.000000
Queen Alexandra Range 99348,3.1,1999,-84.000000,168.000000
Queen Alexandra Range 99349,4.4,1999,-84.000000,168.000000
Queen Alexandra Range 99350,37.700000000000003,1999,-84.000000,168.000000
Queen Alexandra Range 99351,24.5,1999,-84.000000,168.000000
Queen Alexandra Range 99352,92.6,1999,-84.000000,168.000000
Queen Alexandra Range 99353,22,1999,-84.000000,168.000000
Queen Alexandra Range 99354,28.1,1999,-84.000000,168.000000
Queen Alexandra Range 99355,32.4,1999,-84.000000,168.000000
Queen Alexandra Range 99356,14.5,1999,-84.000000,168.000000
Queen Alexandra Range 99357,23.7,1999,-84.000000,168.000000
Queen Alexandra Range 99358,36.4,1999,-84.000000,168.000000
Queen Alexandra Range 99359,34.299999999999997,1999,-84.000000,168.000000
Queen Alexandra Range 99360,6.9,1999,-84.000000,168.000000
Queen Alexandra Range 99361,6.9,1999,-84.000000,168.000000
Queen Alexandra Range 99362,11.7,1999,-84.000000,168.000000
Queen Alexandra Range 99363,2.4,1999,-84.000000,168.000000
Queen Alexandra Range 99364,3.7,1999,-84.000000,168.000000
Queen Alexandra Range 99365,12.4,1999,-84.000000,168.000000
Queen Alexandra Range 99366,12.4,1999,-84.000000,168.000000
Queen Alexandra Range 99367,0.9,1999,-84.000000,168.000000
Queen Alexandra Range 99368,2.4,1999,-84.000000,168.000000
Queen Alexandra Range 99369,2.4,1999,-84.000000,168.000000
Queen Alexandra Range 99370,4.7,1999,-84.000000,168.000000
Queen Alexandra Range 99371,3.6,1999,-84.000000,168.000000
Queen Alexandra Range 99372,3.2,1999,-84.000000,168.000000
Queen Alexandra Range 99373,4.6,1999,-84.000000,168.000000
Queen Alexandra Range 99374,4.6,1999,-84.000000,168.000000
Queen Alexandra Range 99375,0.6,1999,-84.000000,168.000000
Queen Alexandra Range 99376,0.3,1999,-84.000000,168.000000
Queen Alexandra Range 99377,1.1,1999,-84.000000,168.000000
Queen Alexandra Range 99378,1.5,1999,-84.000000,168.000000
Queen Alexandra Range 99379,3.5,1999,-84.000000,168.000000
Queen Alexandra Range 99380,8.5,1999,-84.000000,168.000000
Queen Alexandra Range 99381,22.2,1999,-84.000000,168.000000
Queen Alexandra Range 99382,22.2,1999,-84.000000,168.000000
Queen Alexandra Range 99383,0.9,1999,-84.000000,168.000000
Queen Alexandra Range 99384,4.4,1999,-84.000000,168.000000
Queen Alexandra Range 99385,1.4,1999,-84.000000,168.000000
Queen Alexandra Range 99386,15.8,1999,-84.000000,168.000000
Queen Alexandra Range 99387,10.6,1999,-84.000000,168.000000
Queen Alexandra Range 99388,19.399999999999999,1999,-84.000000,168.000000
Queen Alexandra Range 99389,3.3,1999,-84.000000,168.000000
Queen Alexandra Range 99390,3.3,1999,-84.000000,168.000000
Queen Alexandra Range 99391,0.7,1999,-84.000000,168.000000
Queen Alexandra Range 99392,1.3,1999,-84.000000,168.000000
Queen Alexandra Range 99393,4.5,1999,-84.000000,168.000000
Queen Alexandra Range 99394,1.1,1999,-84.000000,168.000000
Queen Alexandra Range 99395,3.2,1999,-84.000000,168.000000
Queen Alexandra Range 99396,1.7,1999,-84.000000,168.000000
Queen Alexandra Range 99397,4.5,1999,-84.000000,168.000000
Queen Alexandra Range 99398,9.199999999999999,1999,-84.000000,168.000000
Queen Alexandra Range 99399,3.7,1999,-84.000000,168.000000
Queen Alexandra Range 99400,2.4,1999,-84.000000,168.000000
Queen Alexandra Range 99401,1.4,1999,-84.000000,168.000000
Queen Alexandra Range 99402,1.4,1999,-84.000000,168.000000
Queen Alexandra Range 99403,0.7,1999,-84.000000,168.000000
Queen Alexandra Range 99404,0.8,1999,-84.000000,168.000000
Queen Alexandra Range 99405,1,1999,-84.000000,168.000000
Queen Alexandra Range 99406,2.2,1999,-84.000000,168.000000
Queen Alexandra Range 99407,2.3,1999,-84.000000,168.000000
Queen Alexandra Range 99408,3.1,1999,-84.000000,168.000000
Queen Alexandra Range 99410,3.1,1999,-84.000000,168.000000
Queen Alexandra Range 99411,3.1,1999,-84.000000,168.000000
Queen Alexandra Range 99412,2.3,1999,-84.000000,168.000000
Queen Alexandra Range 99413,2.5,1999,-84.000000,168.000000
Queen Alexandra Range 99414,2.5,1999,-84.000000,168.000000
Queen Alexandra Range 99415,2.2,1999,-84.000000,168.000000
Queen Alexandra Range 99416,7.9,1999,-84.000000,168.000000
Queen Alexandra Range 99417,8.800000000000001,1999,-84.000000,168.000000
Queen Alexandra Range 99418,1.8,1999,-84.000000,168.000000
Queen Alexandra Range 99419,6.7,1999,-84.000000,168.000000
Queen Alexandra Range 99420,2.08,1999,-84.000000,168.000000
Queen Alexandra Range 99421,1.97,1999,-84.000000,168.000000
Queen Alexandra Range 99422,2.81,1999,-84.000000,168.000000
Queen Alexandra Range 99423,0.68,1999,-84.000000,168.000000
Queen Alexandra Range 99424,4.46,1999,-84.000000,168.000000
Queen Alexandra Range 99425,0.25,1999,-84.000000,168.000000
Queen Alexandra Range 99426,2.19,1999,-84.000000,168.000000
Queen Alexandra Range 99427,0.15,1999,-84.000000,168.000000
Queen Alexandra Range 99428,4.66,1999,-84.000000,168.000000
Queen Alexandra Range 99429,3.19,1999,-84.000000,168.000000
Queen Alexandra Range 99430,7.3,1999,-84.000000,168.000000
Queen Alexandra Range 99431,3.3,1999,-84.000000,168.000000
Queen Alexandra Range 99432,10.1,1999,-84.000000,168.000000
Queen Alexandra Range 99433,3,1999,-84.000000,168.000000
Queen Alexandra Range 99434,1.3,1999,-84.000000,168.000000
Queen Alexandra Range 99435,1.3,1999,-84.000000,168.000000
Queen Alexandra Range 99436,3,1999,-84.000000,168.000000
Queen Alexandra Range 99437,9.4,1999,-84.000000,168.000000
Queen Alexandra Range 99438,5.1,1999,-84.000000,168.000000
Queen Alexandra Range 99439,4.7,1999,-84.000000,168.000000
Queen Alexandra Range 99440,30.5,1999,-84.000000,168.000000
Queen Alexandra Range 99443,8.699999999999999,1999,-84.000000,168.000000
Queen Alexandra Range 99444,33.6,1999,-84.000000,168.000000
Queen Alexandra Range 99445,86.1,1999,-84.000000,168.000000
Queen Alexandra Range 99446,55.5,1999,-84.000000,168.000000
Queen Alexandra Range 99447,48.5,1999,-84.000000,168.000000
Queen Alexandra Range 99448,91.3,1999,-84.000000,168.000000
Queen Alexandra Range 99449,13.6,1999,-84.000000,168.000000
Queen Alexandra Range 99450,112.8,1999,-84.000000,168.000000
Queen Alexandra Range 99451,195.5,1999,-84.000000,168.000000
Queen Alexandra Range 99452,284,1999,-84.000000,168.000000
Queen Alexandra Range 99453,282.10000000000002,1999,-84.000000,168.000000
Queen Alexandra Range 99454,372.4,1999,-84.000000,168.000000
Queen Alexandra Range 99455,336.6,1999,-84.000000,168.000000
Queen Alexandra Range 99456,256.3,1999,-84.000000,168.000000
Queen Alexandra Range 99457,211.7,1999,-84.000000,168.000000
Queen Alexandra Range 99458,87.2,1999,-84.000000,168.000000
Queen Alexandra Range 99459,65.2,1999,-84.000000,168.000000
Queen Alexandra Range 99460,29.1,1999,-84.000000,168.000000
Queen Alexandra Range 99461,26.2,1999,-84.000000,168.000000
Queen Alexandra Range 99462,62.6,1999,-84.000000,168.000000
Queen Alexandra Range 99463,31.4,1999,-84.000000,168.000000
Queen Alexandra Range 99464,92.8,1999,-84.000000,168.000000
Queen Alexandra Range 99465,18.399999999999999,1999,-84.000000,168.000000
Queen Alexandra Range 99466,81.900000000000006,1999,-84.000000,168.000000
Queen Alexandra Range 99467,14.6,1999,-84.000000,168.000000
Queen Alexandra Range 99468,10.8,1999,-84.000000,168.000000
Queen Alexandra Range 99469,64.3,1999,-84.000000,168.000000
Queen Alexandra Range 99470,2,1999,-84.000000,168.000000
Queen Alexandra Range 99471,3.8,1999,-84.000000,168.000000
Queen Alexandra Range 99472,3.8,1999,-84.000000,168.000000
Queen Alexandra Range 99473,0.6,1999,-84.000000,168.000000
Queen Alexandra Range 99474,0.3,1999,-84.000000,168.000000
Queen Alexandra Range 99475,3.4,1999,-84.000000,168.000000
Queen Alexandra Range 99476,3.6,1999,-84.000000,168.000000
Queen Alexandra Range 99477,3.6,1999,-84.000000,168.000000
Queen Alexandra Range 99478,0.9,1999,-84.000000,168.000000
Queen Alexandra Range 99479,1.9,1999,-84.000000,168.000000
Queen Alexandra Range 99480,2.2,1999,-84.000000,168.000000
Queen Alexandra Range 99481,1.7,1999,-84.000000,168.000000
Queen Alexandra Range 99482,1.7,1999,-84.000000,168.000000
Queen Alexandra Range 99483,2.6,1999,-84.000000,168.000000
Queen Alexandra Range 99484,2.6,1999,-84.000000,168.000000
Queen Alexandra Range 99485,0.7,1999,-84.000000,168.000000
Queen Alexandra Range 99486,4.8,1999,-84.000000,168.000000
Queen Alexandra Range 99487,1.3,1999,-84.000000,168.000000
Queen Alexandra Range 99488,3.3,1999,-84.000000,168.000000
Queen Alexandra Range 99489,1.3,1999,-84.000000,168.000000
Queen Alexandra Range 99490,1.5,1999,-84.000000,168.000000
Queen Alexandra Range 99491,1.5,1999,-84.000000,168.000000
Queen Alexandra Range 99492,1.3,1999,-84.000000,168.000000
Queen Alexandra Range 99493,1.3,1999,-84.000000,168.000000
Queen Alexandra Range 99494,1,1999,-84.000000,168.000000
Queen Alexandra Range 99495,3.9,1999,-84.000000,168.000000
Queen Alexandra Range 99496,2,1999,-84.000000,168.000000
Queen Alexandra Range 99497,3.2,1999,-84.000000,168.000000
Queen Alexandra Range 99498,4.1,1999,-84.000000,168.000000
Queen Alexandra Range 99499,2.7,1999,-84.000000,168.000000
Queen Alexandra Range 99500,6.3,1999,-84.000000,168.000000
Queen Alexandra Range 99501,3,1999,-84.000000,168.000000
Queen Alexandra Range 99502,21.8,1999,-84.000000,168.000000
Queen Alexandra Range 99503,1.3,1999,-84.000000,168.000000
Queen Alexandra Range 99504,9.5,1999,-84.000000,168.000000
Queen Alexandra Range 99505,9.5,1999,-84.000000,168.000000
Queen Alexandra Range 99506,1.8,1999,-84.000000,168.000000
Queen Alexandra Range 99507,1.4,1999,-84.000000,168.000000
Queen Alexandra Range 99508,6.1,1999,-84.000000,168.000000
Queen Alexandra Range 99509,3.5,1999,-84.000000,168.000000
Queen Alexandra Range 99510,27.1,1999,-84.000000,168.000000
Queen Alexandra Range 99511,15.8,1999,-84.000000,168.000000
Queen Alexandra Range 99512,5.8,1999,-84.000000,168.000000
Queen Alexandra Range 99513,2,1999,-84.000000,168.000000
